pH,TDS,Turbidity,Safe
6.9204487,487.504368,4.498818336,1
6.393231345,326.4270547,3.644388127,0
6.100245391,449.9482865,2.174898199,0
6.272474991,448.5682598,4.61253578,0
7.493843861,375.5030624,3.81994656,1
7.635264692,370.561027,3.948303516,1
9.097617417,437.2635313,5.473663249,0
8.040144167,360.9576788,3.986459812,1
7.296908882,367.9048021,4.671448183,1
8.014183072,309.9304282,3.417076199,1
9.252893397,329.9227654,3.56643473,0
7.288112707,384.6949552,3.62698996,1
4.865444268,533.3032206,5.070254359,0
5.141506877,315.229665,4.510578266,0
4.886379804,448.0508658,3.227849086,0
9.454119448,431.6130013,4.05862601,0
7.000523221,483.3198807,4.333688587,1
8.32398215,538.7922673,4.153782657,1
6.643158712,336.561501,4.562197671,1
8.628893415,392.7068864,3.071350371,0
9.794717849,576.0460835,2.807129775,0
5.603325961,511.4375201,3.900421361,0
7.266781486,400.6249873,3.919827045,1
8.064652809,490.2803526,3.324112614,1
6.336456502,490.9724265,4.561219815,0
4.533399114,385.6561233,3.188640742,0
8.951652135,406.3091866,1.844371604,0
7.210773702,441.5240883,4.462408041,1
4.238282525,402.4271738,3.787425889,0
8.264090516,450.8574915,3.410510716,1
7.893312711,339.0660715,4.097360116,1
4.85558776,459.2880371,4.697153026,0
5.230453969,307.9180751,3.695615112,0
7.017295399,512.7684389,4.899611272,1
4.941972157,352.0390921,5.076146746,0
7.33739985,427.9306866,4.981833943,1
8.257596525,528.0686585,4.528574925,1
6.941278904,480.8785436,4.178959772,1
6.888547603,393.4931553,2.901432044,1
8.247958056,588.6991934,4.723230706,1
7.356056778,428.7531036,4.54991684,1
9.752703227,580.0035336,3.422110475,0
6.910765112,487.9323103,4.340148944,1
8.801846046,399.2835623,4.031495953,0
6.283103588,470.8215689,2.663920734,0
6.35403811,355.5273068,4.935240394,0
5.92876734,459.2609614,3.59291229,0
7.342231249,448.1516693,4.261504364,1
8.594217251,517.844674,4.489544794,0
8.149437298,461.8045481,4.949257361,1
9.271578533,504.6167925,3.54960841,0
7.021617481,435.6743931,3.85563625,1
7.833361001,443.6291232,4.270973138,1
6.643734376,291.0847438,3.920607408,1
6.761413709,526.3252137,4.350206872,1
7.612516823,341.0749246,2.939593472,1
6.080992869,498.4540987,2.09178684,0
6.658833572,434.658981,3.96974044,1
6.427720561,352.7453698,2.9044534,0
5.023380784,454.8848091,4.477351412,0
8.163999618,529.6818066,3.673088094,1
5.272156459,390.0120033,4.063825854,0
7.466558358,358.9095886,4.991674871,1
7.397650663,376.482171,3.078478788,1
5.53953369,437.3416552,3.755660187,0
7.376161138,357.3729312,4.010235394,1
9.318613916,476.5103845,4.642719286,0
6.701940912,404.9307263,4.179449581,1
5.547576263,596.6504952,4.448670726,0
9.001822865,561.6870034,3.976873452,0
9.130768887,542.8067818,4.771443755,0
7.125211076,404.7045963,3.908075346,1
7.171223723,436.602436,2.2090918,1
6.9777441,333.9685677,3.530622694,1
9.871791232,490.4518347,3.652263831,0
4.317187354,446.3413192,4.078277145,0
4.227537386,402.6607735,4.479628314,0
4.140077139,432.5111967,3.167582571,0
5.349997297,431.4760403,3.838721385,0
7.710137891,437.5140661,3.898670803,1
8.330743319,429.2255002,2.408049129,1
6.510972335,367.9345551,3.96252511,1
6.934310583,403.2150907,4.210975273,1
3.762097646,493.2264634,4.98606933,0
5.660736311,385.7480533,5.016187559,0
9.396148399,503.7936909,4.606058055,0
7.817901281,460.5992142,4.622667687,1
6.970036694,325.7923996,4.27528772,1
6.58800729,330.9148199,4.216454466,1
4.328282516,543.7160286,3.708525863,0
7.417823927,361.1017694,3.470812079,1
7.975329901,363.8535788,3.306129017,1
9.504157788,382.4730046,4.343041373,0
5.158722568,325.2025697,4.094605278,0
5.849778285,596.4032157,3.643815888,0
5.890870359,281.5444516,4.37077656,0
5.963479205,284.4970261,3.727813323,0
6.106759636,389.5914401,3.924967064,0
6.898932482,396.8112144,3.688455553,1
8.886979332,378.6589218,4.731195077,0
6.532097274,601.0329818,4.599324041,0
7.833980482,338.2311223,4.254477177,1
6.782868548,435.094574,5.468590847,1
8.28876546,525.0886107,3.580523461,1
7.528980405,379.3392931,3.644409765,1
9.764658134,512.3318463,3.024571178,0
10.19166524,468.3713868,3.403422698,0
6.657793591,555.8990377,3.868925702,1
7.00523014,379.5988064,3.58986576,1
6.392760459,358.1744936,4.421528142,0
6.088022489,387.9706352,4.173083496,0
3.961389047,444.7942767,4.0929659,0
4.275159673,508.7920978,3.732856051,0
7.301903491,487.3333213,3.430699188,1
5.808238634,325.8313597,4.81906373,0
7.783305613,372.7649817,5.045619628,1
6.316470521,463.3412166,4.902735486,0
7.057552646,393.7404972,4.486402627,1
4.850104171,392.7004931,3.885385518,0
4.560916536,323.7832771,4.123621736,0
9.130828108,509.6617816,3.074134305,0
4.233558617,355.8170973,3.515672079,0
5.571019711,434.0512533,3.931306748,0
8.527142498,615.6111669,2.649423905,0
8.903733775,317.3492443,4.365169642,0
9.45993051,433.1450049,3.322889738,0
6.040281662,488.2749301,5.761580322,0
4.663492192,378.1490002,3.742293454,0
5.726336216,307.9875511,3.912289082,0
4.281522089,306.6925042,4.371167168,0
6.825647037,447.2891153,2.804480385,1
7.285371191,373.1902821,3.694482047,1
5.984941215,392.9710197,3.488675274,0
5.368988344,334.8199544,3.73788278,0
4.016590233,442.3851182,4.417134153,0
7.719000805,423.2035335,2.884818771,1
5.983731294,443.543934,3.84938277,0
8.847880711,386.4641507,4.143450992,0
7.561832948,397.5879743,4.032150342,1
3.832917409,421.183478,4.768660397,0
3.730128007,456.9057035,4.943032174,0
5.801571267,281.0850323,4.425377564,0
6.628256197,437.9186253,4.464457184,1
4.497585145,556.0329223,4.965738556,0
5.584124358,366.5581312,3.852731893,0
10.33127328,376.1021038,2.673440871,0
6.931244178,477.0629748,4.897957118,1
5.58246982,452.0807654,4.048113258,0
7.992749619,468.6029981,4.062907043,1
9.58789503,323.7948624,4.666916974,0
4.633202516,456.2148285,4.751858815,0
6.90111102,450.252974,3.616498342,1
7.795557629,471.4133565,3.629252282,1
6.255149749,295.0424923,3.146482536,0
9.347344621,512.446305,3.615151099,0
10.33767086,561.2062377,5.063108915,0
5.287982808,464.0748499,3.311034005,0
7.617524134,355.4255317,3.698317397,1
7.149124568,301.9842395,3.787033415,1
8.651389727,444.843584,3.26640974,0
5.290004371,480.6803917,3.532322498,0
5.369584181,401.8330357,3.357484436,0
8.040392261,394.0177325,3.017795963,1
8.550427815,347.8243282,4.903869628,0
7.739325711,273.6971392,3.645785495,1
7.104594899,348.7329371,4.763057991,1
8.85969604,476.2317098,4.575331195,0
7.39754401,428.4147839,3.947137888,1
5.174896032,501.19395,3.44502808,0
5.470981822,383.8710546,3.844019871,0
4.933106138,493.3040687,1.45,0
6.260891634,522.3012316,4.397386192,0
7.693555235,404.8239208,2.750695905,1
5.622807135,408.459081,3.992956901,0
6.174884306,297.1126211,3.623297793,0
5.039406776,515.8071822,3.1269559,0
9.809996387,438.1792467,5.538200508,0
8.862867931,529.0860026,5.758675719,0
7.287286375,406.5647935,3.504265055,1
9.065894194,408.9012696,4.299502546,0
9.314522392,373.0441719,3.092940473,0
7.985406394,377.5842031,4.752451739,1
10.28937961,585.6795888,3.500166976,0
3.989032078,399.0471809,4.409414176,0
4.495357679,382.4080744,4.962899585,0
5.620533436,414.0615452,3.439475848,0
10.2099558,410.568172,4.112597752,0
8.558388775,453.5711626,3.946227719,0
8.426906357,390.6908998,4.244513927,1
10.22768969,372.5327525,4.78632982,0
5.093675135,271.6307383,4.552571442,0
5.264283802,443.759231,5.100239665,0
7.971298747,376.9122117,2.439140009,1
8.35035104,294.8760563,3.507227581,1
9.842056294,432.3324056,4.179197763,0
7.260319682,312.3490171,4.282314756,1
9.537878629,335.5548032,3.024556641,0
7.248991198,345.3565757,4.255979651,1
6.96820896,393.6769575,3.63264389,1
6.150553015,279.4470657,4.810537179,0
6.481890279,504.3971522,5.002360533,0
7.309596474,426.5619276,4.048202463,1
5.967274228,323.962695,3.914543611,0
8.63127,444.1081117,3.640944003,0
9.172624519,420.4291096,3.686395202,0
6.283678795,471.904032,4.48077131,0
6.971577182,414.0673543,3.226348501,1
4.709186747,371.2648428,3.860083952,0
5.23000319,440.3553738,3.045612106,0
8.433443104,411.8499495,3.824734138,1
6.847863212,337.5731512,4.92119573,1
7.26354507,478.5150812,3.950529737,1
7.777665366,520.285094,4.683334813,1
6.665774201,425.6919559,4.903553219,1
4.959852811,527.479694,3.455044818,0
6.397905014,334.2698796,3.958543451,0
8.140344463,423.4559057,4.362792108,1
6.71477688,303.9682027,4.68485347,1
4.337119469,530.0696021,4.40163526,0
8.433290824,479.9959053,3.631542932,1
7.274212567,300.0199103,4.7102563,1
6.579184951,405.2769119,3.813556321,1
8.651023363,399.6910675,3.644278972,0
8.357612993,404.4926142,4.366242228,1
6.658741558,620.4489635,3.400987615,0
6.332386866,233.9079651,5.159001749,0
6.730427772,320.6678654,3.961942035,1
8.2977832,295.6539574,4.239220572,1
6.259267533,399.3507089,3.932141959,0
8.076126298,479.7589235,4.291355258,1
5.731042139,620.3046389,3.675807027,0
5.303764337,465.8305394,4.024520851,0
7.95145117,283.8772795,3.886882386,1
8.832142261,395.3873371,3.914511885,0
8.250830009,412.9471156,2.604707845,1
5.860574155,491.875418,4.277241102,0
7.889579345,354.4826892,3.227360082,1
6.185924892,436.2361983,4.090264382,0
9.079715109,382.8961665,4.551724494,0
9.221955642,541.6014377,4.294251987,0
9.370696575,424.9156767,4.380796942,0
6.028348785,503.1121474,3.142083954,0
5.666446145,511.9540006,3.836823301,0
6.985303737,492.9030215,3.081799008,1
7.273368228,322.4906894,4.196421036,1
7.449659686,572.8061429,4.370404422,1
7.618119572,459.0784198,3.769699537,1
7.02729686,398.7050168,3.392666423,1
8.610963032,342.2052524,4.614400405,0
7.423586012,429.8599986,3.365397495,1
5.456680888,312.0198403,3.799472549,0
9.612898964,535.6987005,4.016409562,0
6.641174116,421.4173518,3.154701122,1
8.285071527,322.5218154,4.274661333,1
6.985192202,536.2771527,4.246201595,1
5.094164361,476.6245497,4.710936484,0
6.150034401,449.3588123,3.444442492,0
6.18969926,649.8057646,3.02737148,0
6.965279872,490.8155214,3.969318296,1
7.503085765,473.5316111,4.305513625,1
8.581042821,520.8083591,2.883145377,0
5.530055021,427.6643022,3.327472139,0
8.743958545,326.2533257,4.11897308,0
9.05238369,372.2752322,4.259719452,0
8.077260886,398.3287887,4.279871302,1
6.682097359,254.3923058,3.44982947,1
9.241419974,487.3391693,4.718850871,0
5.628313272,439.0547587,4.061644661,0
4.857802624,417.8040634,3.966570845,0
8.430471662,282.5999184,3.253920433,1
6.81760838,530.7100255,3.04829206,1
5.91375532,380.9671658,4.023775902,0
5.500276575,435.865696,5.147535911,0
5.608623152,450.8960526,3.777508267,0
5.609235359,330.0926742,3.224675518,0
5.859822104,447.1218613,3.426634075,0
8.468741063,360.5755864,2.876995631,1
7.679595096,583.6083978,3.297525234,1
7.226592711,353.6540461,4.337116899,1
8.659113027,318.6406793,2.89577428,0
6.360195819,423.6256486,2.713248379,0
10.48560365,416.1885459,4.669239858,0
6.603416523,456.3154604,4.270816604,1
5.713322921,300.1251254,4.571127866,0
9.609834365,394.7315635,4.308357589,0
9.960689858,388.8971588,3.434538463,0
6.792655098,361.1075365,1.917754393,1
5.910539738,462.61253,4.007508148,0
6.125810325,367.9679432,4.953057691,0
5.836104525,456.732862,3.738990829,0
10.66736393,286.0633944,4.135568909,0
6.26011129,357.0983955,5.403614892,0
7.371914156,544.8484318,4.338957326,1
4.825591458,370.1889481,3.463097154,0
7.395450847,413.910293,4.990235633,1
8.86211271,399.4628436,4.955081793,0
6.00897361,325.1344922,4.012340383,0
7.607223911,503.1580785,3.525027131,1
6.683367697,307.725009,5.208061134,1
3.629922065,442.0763366,4.754826393,0
8.378108023,499.8669939,4.52469297,1
6.923636014,607.7735673,4.013338801,0
5.893103408,403.61756,4.390701604,0
8.197353369,444.6127236,3.361833324,1
8.989900091,390.4102306,4.613842848,0
6.702546553,329.2660018,3.442983035,1
6.069615757,415.8869545,3.669711704,0
4.668101687,526.4241709,4.43582091,0
7.4,330,1.2,1
7.8,330,2.97,1
7.6,303,3.8,1
7.4,362,3.3,1
7.5,519,4.57,1
7.5,357,3.48,1
7.5,330,3.93,1
7.5,298,1.27,1
7.5,388,3.91,1
7.4,335,1.34,1
7.2,367,3.1,1
7.2,400,2.95,1
7.5,351,1.27,1
7.5,349,4.63,1
7.4,315,2.34,1
7.3,504,1.1,1
7.3,349,4.74,1
7.5,342,2.99,1
7.4,421,4.23,1
7.4,422,2.99,1
7.1,428,1.44,1
7.2,354,1.61,1
7.5,335,3.03,1
7.1,354,1.66,1
7.6,349,2.17,1
7.4,359,4.88,1
7.2,349,4.68,1
7.4,312,2.99,1
7.4,353,3.38,1
7.2,343,3.15,1
7.1,426,1.3,1
7.3,417,2.89,1
6.9,434,5.64,1
6.9,441,1.41,1
7.1,415,3.37,1
7,434,3.71,1
6.9,434,3.05,1
7.2,429,4.75,1
7,416,4.6,1
7.1,425,5.94,1
7.1,432,3.01,1
7.1,395,6.06,1
7,528,2.74,1
7.3,407,3.43,1
7,423,2.7,1
6.9,507,4.64,1
6.8,310,3.47,1
6.9,330,3.86,1
6.8,346,3.83,1
7.5,325,2.78,1
6.7,208,2.15,1
6.4,335,3.65,0
6.6,363,4.31,1
6.8,309,4.76,1
6.7,261,1.92,1
6.6,355,4.54,1
6.4,241,2.3,0
6.4,357,4.24,0
6.8,257,3.53,1
6.7,325,2.9,1
6.8,345,3.01,1
7.1,223,3.18,1
6.9,306,3.11,1
6.9,456,4.375714286,1
6.6,425,4.91,1
6.6,449,4.532,1
6.4,351,1.658571429,0
6.7,311,4.755,1
6.3,399,5.25,0
6.4,396,4.53,0
5.3,371,1.54,0
6,399,3.44,0
7,371,5.07,1
7.1,311,5.7,1
6.8,325,5.28,1
6.55,435,5,1
7.3,350,4.5,1
7.25,360,6,1
6.8,455,5,1
7,332,3,1
6.9,365,6,1
8.935115926,413.0048441,5.168297808,0
6.45278075,353.8976701,3.425065096,0
8.458814662,636.2577548,3.507708536,0
6.930082548,473.7955537,4.14941371,1
6.255070001,482.0197992,4.194199874,0
5.669818774,361.2384796,5.600458571,0
7.945407487,392.1660879,5.428916724,1
7.499844232,484.8433398,4.454476673,1
4.695516141,512.8418736,4.641738491,0
6.710633528,455.967558,3.863286909,1
9.502856746,406.3098542,4.237345252,0
4.405327147,424.2511621,4.086867245,0
6.810344849,294.3839141,4.115695844,1
6.968131313,459.1766823,3.030823583,1
5.76255225,449.4353759,2.906589212,0
8.397248096,402.4649056,2.835794284,1
8.828326658,338.512459,3.052822148,0
9.395842202,451.524629,3.530498325,0
7.593176933,451.2114486,3.542092644,1
5.149133288,303.3336324,4.839176158,0
4.916740541,316.4222513,3.613212412,0
5.470981822,383.8710546,3.844019871,0
6.711814601,463.5102974,3.413646703,1
4.933106138,493.3040687,1.45,0
6.260891634,522.3012316,4.397386192,0
7.693555235,404.8239208,2.750695905,1
5.622807135,408.459081,3.992956901,0
6.174884306,297.1126211,3.623297793,0
5.039406776,515.8071822,3.1269559,0
7.756939183,362.7492199,3.870338847,1
9.809996387,438.1792467,5.538200508,0
8.479592799,485.093167,4.221265969,1
8.862867931,529.0860026,5.758675719,0
6.155738624,351.6267335,3.685975828,0
7.287286375,406.5647935,3.504265055,1
9.065894194,408.9012696,4.299502546,0
9.314522392,373.0441719,3.092940473,0
9.759937781,343.5969579,5.381745882,0
7.985406394,377.5842031,4.752451739,1
8.108350799,368.4549914,4.753358184,1
8.243090986,514.490012,3.550716831,1
10.28937961,585.6795888,3.500166976,0
3.989032078,399.0471809,4.409414176,0
9.004680613,531.5214444,3.775014984,0
6.886512603,549.9970578,3.599756493,1
9.293621613,365.4392023,3.661882214,0
6.985192202,536.2771527,4.246201595,1
5.094164361,476.6245497,4.710936484,0
6.150034401,449.3588123,3.444442492,0
6.18969926,649.8057646,3.02737148,0
7.497987815,476.3871494,5.738991025,1
6.965279872,490.8155214,3.969318296,1
5.412119545,347.8044159,5.680346587,0
7.503085765,473.5316111,4.305513625,1
8.581042821,520.8083591,2.883145377,0
5.530055021,427.6643022,3.327472139,0
8.743958545,326.2533257,4.11897308,0
9.05238369,372.2752322,4.259719452,0
8.077260886,398.3287887,4.279871302,1
6.682097359,254.3923058,3.44982947,1
4.731320076,384.8067303,5.457892224,0
9.241419974,487.3391693,4.718850871,0
5.628313272,439.0547587,4.061644661,0
4.857802624,417.8040634,3.966570845,0
8.430471662,282.5999184,3.253920433,1
6.81760838,530.7100255,3.04829206,1
5.91375532,380.9671658,4.023775902,0
5.500276575,435.865696,5.147535911,0
5.608623152,450.8960526,3.777508267,0
5.609235359,330.0926742,3.224675518,0
5.859822104,447.1218613,3.426634075,0
6.417716047,289.4501183,4.210327061,0
6.170526139,528.0960907,3.652207496,0
4.034063411,494.3209071,5.024742307,0
4.979468811,398.0289609,3.439021651,0
8.097453771,376.5698034,4.279082404,1
8.468741063,360.5755864,2.876995631,1
7.870853412,533.2912622,4.221613951,1
7.679595096,583.6083978,3.297525234,1
7.226592711,353.6540461,4.337116899,1
8.659113027,318.6406793,2.89577428,0
6.360195819,423.6256486,2.713248379,0
10.48560365,416.1885459,4.669239858,0
6.603416523,456.3154604,4.270816604,1
5.713322921,300.1251254,4.571127866,0
4.767472455,590.4295504,3.893377808,0
9.609834365,394.7315635,4.308357589,0
9.186453377,498.6353223,3.453861456,0
9.960689858,388.8971588,3.434538463,0
6.102306794,380.3050047,4.280766478,0
6.792655098,361.1075365,1.917754393,1
5.910539738,462.61253,4.007508148,0
6.125810325,367.9679432,4.953057691,0
5.836104525,456.732862,3.738990829,0
10.66736393,286.0633944,4.135568909,0
8.628301074,342.3556975,5.100857854,0
6.26011129,357.0983955,5.403614892,0
10.80815694,383.2694104,4.362542227,0
7.371914156,544.8484318,4.338957326,1
4.825591458,370.1889481,3.463097154,0
4.868827135,328.7645294,3.255600174,0
7.395450847,413.910293,4.990235633,1
8.86211271,399.4628436,4.955081793,0
6.00897361,325.1344922,4.012340383,0
7.607223911,503.1580785,3.525027131,1
6.683367697,307.725009,5.208061134,1
6.638411449,401.1111434,5.16405662,1
9.271355447,487.6927878,4.333952898,0
3.629922065,442.0763366,4.754826393,0
8.378108023,499.8669939,4.52469297,1
6.923636014,607.7735673,4.013338801,0
5.893103408,403.61756,4.390701604,0
8.197353369,444.6127236,3.361833324,1
8.372910285,464.5255524,4.906358241,1
8.989900091,390.4102306,4.613842848,0
6.702546553,329.2660018,3.442983035,1
6.069615757,415.8869545,3.669711704,0
4.668101687,526.4241709,4.43582091,0
7.808856018,392.4495796,2.798242842,1
9.419510316,432.044783,3.298875499,0
5.126762923,402.8831131,4.708658468,0
7.874671358,327.4597605,2.309149057,1
